,aus,ban,fin,rom,tur,rand
afz_,0.0,0.0,0.0,0.0,0.0,3.0
afz,0.0,0.0,0.0,0.0,0.0,3.0
afŋ_,0.0,0.0,0.0,0.0,0.0,3.0
afŋ,0.0,0.0,0.0,0.0,0.0,3.0
aga_,0.5567010309278351,0.1546391752577319,0.1443298969072164,0.0515463917525773,0.0927835051546391,0.0
aga,0.7473233404710921,0.0449678800856531,0.0235546038543897,0.019271948608137,0.164882226980728,0.0
agb_,0.0,0.0,0.0,0.0,0.0,3.0
agb,0.0,0.0,0.0,0.0,0.0,3.0
agc_,0.0,0.0,0.0,0.0,0.0,3.0
agc,0.0,0.0,0.0,0.0,0.0,3.0
agd_,0.0,0.0,0.0,0.0,0.0,3.0
agd,0.0,0.0,0.0321428571428571,0.0,0.8678571428571429,0.1
age_,0.125,0.125,0.0,0.25,0.0,0.5
age,0.1794871794871795,0.1256410256410256,0.1794871794871795,0.1615384615384615,0.0538461538461538,0.3
agf_,0.0,0.0,0.0,0.0,0.0,3.0
agf,0.0,0.0,0.0,0.0,0.0,3.0
agg_,0.0,0.0,0.0,0.0,0.0,3.0
agg,0.0,0.0,0.0,1.0,0.0,0.0
agh_,0.0,0.0,0.0,0.0,0.0,3.0
agh,0.0,0.6222222222222222,0.0,0.0777777777777777,0.0,0.3
agi_,0.1626016260162601,0.008130081300813,0.08130081300813,0.0,0.7479674796747967,0.0
agi,0.2486187845303867,0.0994475138121546,0.0331491712707182,0.1049723756906077,0.5138121546961326,0.0
agj_,0.0,0.0,0.0,0.0,0.0,3.0
agj,0.0,0.0,0.0,0.0,0.0,3.0
agk_,0.0,0.0,0.0,0.0,0.0,3.0
agk,0.0,0.0,0.0,0.0,0.0,3.0
agl_,0.0,0.0,0.0,0.0,0.0,3.0
agl,0.0263157894736842,0.0,0.0,0.2236842105263158,0.75,0.0
agm_,0.0,0.0,0.0,0.0,0.0,3.0
agm,0.0,0.0,0.0,0.2,0.2,0.6
agn_,0.0,0.0,0.0,0.0,0.0,3.0
agn,0.109090909090909,0.0,0.0727272727272727,0.509090909090909,0.109090909090909,0.2
ago_,0.6857142857142857,0.0761904761904762,0.0,0.0380952380952381,0.0,0.2
ago,0.3717391304347825,0.2739130434782608,0.0391304347826086,0.1369565217391304,0.0782608695652173,0.1
agp_,0.0,0.0,0.0,0.0,0.0,3.0
agp,0.0,0.3,0.0,0.0,0.0,0.7
agq_,0.0,0.0,0.0,0.0,0.0,3.0
agq,0.0,0.0,0.0,0.0,0.0,3.0
agr_,0.0,0.0,0.0,0.0,0.0,3.0
agr,0.0777777777777777,0.0,0.0,0.3888888888888889,0.2333333333333333,0.3
ags_,0.0,0.0,0.0,0.0,0.0,3.0
ags,0.0,0.0,0.0,0.0,0.0,3.0
agt_,0.0,0.0,0.0,0.0,0.0,3.0
agt,0.0,0.0,0.0,0.0,0.0,3.0
agu_,0.2,0.0,0.2,0.0,0.0,0.6
agu,0.6136363636363636,0.2272727272727272,0.0568181818181818,0.0681818181818181,0.034090909090909,0.0
agv_,0.0,0.0,0.0,0.0,0.0,3.0
agv,0.0,0.0,0.0,0.0,0.0,3.0
agw_,0.0,0.0,0.0,0.0,0.0,3.0
agw,0.0,0.5,0.0,0.0,0.0,0.5
agx_,0.0,0.0,0.0,0.0,0.0,3.0
agx,0.0,0.0,0.0,0.0,0.0,3.0
agy_,0.0,0.0,0.0,0.0,0.0,3.0
agy,0.0,0.0,0.0,0.0,0.0,3.0
agz_,0.0,0.0,0.0,0.0,0.0,3.0
agz,0.0,0.0,0.0,0.0,0.5,0.5
agŋ_,0.0,0.0,0.0,0.0,0.0,3.0
agŋ,0.0,0.0,0.0,0.0,0.0,3.0
aha_,0.3130434782608696,0.4521739130434782,0.0347826086956521,0.0,0.0,0.2
aha,0.7626527050610821,0.1727748691099476,0.0209424083769633,0.0,0.0436300174520069,0.0
ahb_,0.0,0.0,0.0,0.0,0.0,3.0
ahb,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
ahc_,0.0,0.0,0.0,0.0,0.0,3.0
ahc,0.0,0.0,0.0,0.0,0.3,0.7
ahd_,0.0,0.0,0.0,0.0,0.0,3.0
ahd,0.0,0.0,0.9,0.0,0.0,0.1
ahe_,0.0833333333333333,0.0,0.4166666666666667,0.0,0.0,0.5
ahe,0.0606060606060606,0.1414141414141414,0.797979797979798,0.0,0.0,0.0
ahf_,0.0,0.0,0.0,0.0,0.0,3.0
ahf,0.0,0.0,0.0,0.0,0.0,3.0
ahg_,0.0,0.0,0.0,0.0,0.0,3.0
ahg,0.0,0.0,0.0,0.0,0.0,3.0
ahh_,0.0,0.0,0.0,0.0,0.0,3.0
ahh,0.0,0.0,0.0,0.0,0.0,3.0
ahi_,0.28125,0.525,0.01875,0.0,0.075,0.1
ahi,0.4618834080717489,0.3632286995515695,0.0896860986547085,0.0,0.085201793721973,0.0
ahj_,0.0,0.0,0.0,0.0,0.0,3.0
ahj,0.0,0.0,0.5,0.0,0.0,0.5
ahk_,0.0,0.0,0.0,0.0,0.0,3.0
ahk,0.586046511627907,0.0,0.2720930232558139,0.0,0.041860465116279,0.0999999999999999
ahl_,0.0,0.0,0.0,0.0,0.0,3.0
ahl,0.2181818181818181,0.0,0.0,0.0,0.3818181818181818,0.3999999999999999
ahm_,0.0,0.0,0.0,0.0,0.0,3.0
ahm,0.2117647058823529,0.0,0.2470588235294117,0.0,0.1411764705882353,0.4000000000000001
ahn_,0.0,0.0,0.0,0.0,0.0,3.0
ahn,0.0,0.0,0.0636363636363636,0.0,0.6363636363636364,0.3
aho_,0.2,0.0,0.0,0.0,0.1,0.7
aho,0.5625,0.1124999999999999,0.1687499999999999,0.0562499999999999,0.0,0.1
ahp_,0.0,0.0,0.0,0.0,0.0,3.0
ahp,0.0,0.0,0.0,0.0,0.0,3.0
ahq_,0.0,0.0,0.0,0.0,0.0,3.0
ahq,0.0,0.0,0.0,0.0,0.0,3.0
ahr_,0.0,0.0,0.0,0.0,0.0,3.0
ahr,0.1333333333333333,0.0,0.0,0.0,0.4666666666666667,0.4
ahs_,0.0,0.0,0.0,0.0,0.0,3.0
ahs,0.0,0.0583333333333333,0.0583333333333333,0.0,0.5833333333333334,0.3
aht_,0.0,0.0,0.5,0.0,0.0,0.5
aht,0.0384615384615384,0.0,0.8974358974358975,0.0,0.0641025641025641,0.0
ahu_,0.4285714285714285,0.0857142857142857,0.0857142857142857,0.0,0.0,0.3999999999999999
ahu,0.5254237288135594,0.3983050847457627,0.0254237288135593,0.0,0.0508474576271186,0.0
ahv_,0.0,0.0,0.0,0.0,0.0,3.0
ahv,0.0,0.0,0.8470588235294118,0.0,0.0529411764705882,0.1
ahw_,0.0,0.0,0.0,0.0,0.0,3.0
ahw,0.3,0.0,0.0,0.0,0.0,0.7
ahx_,0.0,0.0,0.0,0.0,0.0,3.0
ahx,0.0,0.0,0.0,0.0,0.0,3.0
ahy_,0.0,0.0,0.0,0.0,0.0,3.0
ahy,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
ahz_,0.0,0.0,0.0,0.0,0.0,3.0
ahz,0.0,0.0,0.0,0.0,0.0,3.0
ahŋ_,0.0,0.0,0.0,0.0,0.0,3.0
ahŋ,0.0,0.0,0.0,0.0,0.0,3.0
aia_,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.1428571428571428,0.0,0.5
aia,0.72,0.0,0.09,0.09,0.0,0.0999999999999999
aib_,0.0,0.0,0.4,0.0,0.0,0.5999999999999999
aib,0.6599999999999999,0.24,0.0,0.0,0.0,0.0999999999999999
aic_,0.0,0.0,0.0,0.0,0.0,3.0
aic,0.1,0.0,0.0,0.3,0.0,0.5999999999999999
aid_,0.05,0.0,0.65,0.0,0.0,0.3
aid,0.0760869565217391,0.5543478260869565,0.3695652173913043,0.0,0.0,0.0
aie_,0.0,0.0,0.0999999999999999,0.0999999999999999,0.0,0.8
aie,0.0,0.0388888888888888,0.5055555555555555,0.1555555555555555,0.0,0.3
aif_,0.0,0.0,0.0,0.0,0.0,3.0
aif,0.0,0.8,0.0,0.0,0.0,0.2
aig_,0.3,0.0,0.0,0.0,0.0,0.7
aig,0.1,0.1,0.5,0.0,0.0,0.3
aih_,0.5,0.0,0.0,0.0,0.0,0.5
aih,0.09,0.045,0.765,0.0,0.0,0.1
aii_,0.0,0.0,0.0,0.0,0.0,3.0
aii,0.4285714285714285,0.1714285714285714,0.0,0.0,0.0,0.3999999999999999
aij_,0.0,0.0,0.0,0.0,0.0,3.0
aij,0.0,0.3428571428571428,0.2571428571428571,0.0,0.0,0.3999999999999999
aik_,0.4,0.0,0.0,0.0,0.0,0.6
aik,0.124223602484472,0.15527950310559,0.7204968944099379,0.0,0.0,0.0
ail_,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0,0.8
ail,0.2523364485981308,0.0934579439252336,0.6074766355140186,0.0467289719626168,0.0,0.0
aim_,0.0,0.0,0.4,0.0,0.0,0.6
aim,0.1513513513513513,0.1945945945945946,0.4540540540540541,0.0,0.0,0.2
ain_,0.5873015873015873,0.0,0.4126984126984127,0.0,0.0,0.0
ain,0.0933333333333333,0.1511111111111111,0.6844444444444444,0.0711111111111111,0.0,0.0
aio_,0.0,0.0,0.0,0.6,0.0,0.4000000000000001
aio,0.0,0.2,0.0,0.4,0.0,0.4
aip_,0.0,0.0,0.0,0.0,0.0,3.0
aip,0.3272727272727272,0.2727272727272727,0.0,0.0,0.0,0.3999999999999999
aiq_,0.0,0.0,0.0,0.0,0.0,3.0
aiq,0.0,0.0,0.0,0.0,0.0,3.0
air_,0.3,0.0,0.0,0.0,0.0,0.7
air,0.2227272727272727,0.2545454545454545,0.2227272727272727,0.0,0.0,0.3
ais_,0.3733333333333333,0.0,0.3266666666666666,0.0,0.0,0.3
ais,0.0750853242320819,0.0921501706484641,0.8225255972696246,0.0102389078498293,0.0,0.0
ait_,0.4285714285714285,0.0,0.0857142857142857,0.0857142857142857,0.0,0.3999999999999999
ait,0.090497737556561,0.1357466063348416,0.7737556561085973,0.0,0.0,0.0
aiu_,0.0,0.0,0.0,0.0,0.0,3.0
aiu,0.125,0.0,0.125,0.25,0.0,0.5
aiv_,0.0,0.0,0.0,0.0,0.0,3.0
aiv,0.0,0.0,0.8999999999999999,0.0,0.0,0.1
aiw_,0.0,0.0,0.0,0.0,0.0,3.0
aiw,0.1909090909090909,0.509090909090909,0.0,0.0,0.0,0.3
aix_,0.0,0.0,0.0,0.0,0.0,3.0
aix,0.0,0.0,0.0,0.0,0.0,3.0
aiy_,0.0,0.0,0.0,0.0,0.0,3.0
aiy,0.3,0.0,0.0,0.0,0.0,0.7
aiz_,0.0,0.0,0.0,0.0,0.0,3.0
aiz,0.0,0.0,0.0,0.0,0.0,3.0
aiŋ_,0.7,0.0,0.0,0.0,0.0,0.3
aiŋ,0.2333333333333333,0.4666666666666666,0.0,0.0,0.0,0.3
aja_,0.0692307692307692,0.1923076923076923,0.7153846153846154,0.023076923076923,0.0,0.0
aja,0.2304964539007092,0.1241134751773049,0.5851063829787234,0.0602836879432624,0.0,0.0
ajb_,0.0,0.0,0.0,0.0,0.0,3.0
ajb,0.0,0.0,0.0,0.0,0.0,3.0
ajc_,0.0,0.0,0.0,0.0,0.0,3.0
ajc,0.0,0.0,0.0,0.0,0.0,3.0
ajd_,0.0,0.0,0.0,0.0,0.0,3.0
ajd,0.0,0.0,0.0,0.0,0.0,3.0
aje_,0.0,0.0761904761904762,0.0,0.7238095238095238,0.0,0.2
aje,0.0409090909090909,0.3886363636363636,0.2045454545454545,0.2659090909090909,0.0,0.1
ajf_,0.0,0.0,0.0,0.0,0.0,3.0
ajf,0.0,0.0,0.0,0.0,0.0,3.0
ajg_,0.0,0.0,0.0,0.0,0.0,3.0
ajg,0.0,0.0,0.0,0.0,0.0,3.0
ajh_,0.0,0.0,0.0,0.0,0.0,3.0
ajh,0.0,0.0,0.0,0.0,0.0,3.0
aji_,0.0185873605947955,0.9739776951672864,0.0074349442379182,0.0,0.0,0.0
aji,0.0785714285714285,0.7857142857142857,0.1285714285714285,0.0071428571428571,0.0,0.0
ajj_,0.0,0.0,0.0,0.0,0.0,3.0
ajj,0.0,0.0,0.0,0.0,0.0,3.0
ajk_,0.0,0.0,0.0,0.0,0.0,3.0
ajk,0.0,0.0,0.0,0.0,0.0,3.0
ajl_,0.0,0.0,0.0,0.0,0.0,3.0
ajl,0.0,0.0,0.0,0.0,0.0,3.0
ajm_,0.0,0.0,0.0,0.0,0.0,3.0
ajm,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
ajn_,0.0,0.0,0.0,0.0,0.0,3.0
ajn,0.0,0.0,0.0,0.0,0.0,3.0
ajo_,0.125,0.0,0.0625,0.3125,0.0,0.5
ajo,0.0,0.0675,0.6525,0.18,0.0,0.1
ajp_,0.0,0.0,0.0,0.0,0.0,3.0
ajp,0.0,0.0,0.0,0.0,0.0,3.0
ajq_,0.0,0.0,0.0,0.0,0.0,3.0
ajq,0.0,0.0,0.0,0.0,0.0,3.0
ajr_,0.0,0.0,0.0,0.0,0.0,3.0
ajr,0.0,0.0,0.0,0.0,0.0,3.0
ajs_,0.0,0.0,0.0,0.0,0.0,3.0
ajs,0.0,0.0,0.0,0.0,0.0,3.0
ajt_,0.0,0.0,0.0,0.0,0.0,3.0
ajt,0.0,0.0,0.0,0.0,0.0,3.0
aju_,0.2857142857142857,0.1428571428571428,0.0714285714285714,0.0,0.0,0.5
aju,0.1625,0.5125,0.0875,0.1375,0.0,0.1
ajv_,0.0,0.0,0.0,0.0,0.0,3.0
ajv,0.0,0.0,0.0,0.0,0.0,3.0
ajw_,0.0,0.0,0.0,0.0,0.0,3.0
ajw,0.0,0.9,0.0,0.0,0.0,0.1
ajx_,0.0,0.0,0.0,0.0,0.0,3.0
ajx,0.0,0.0,0.0,0.0,0.0,3.0
ajy_,0.0,0.0,0.0,0.0,0.0,3.0
ajy,0.0,0.0,0.0,0.0,0.0,3.0
ajz_,0.0,0.0,0.0,0.0,0.0,3.0
ajz,0.0,0.0,0.0,0.0,0.0,3.0
ajŋ_,0.0,0.0,0.0,0.0,0.0,3.0
ajŋ,0.0,0.0,0.0,0.0,0.0,3.0
aka_,0.2159090909090909,0.7386363636363636,0.0227272727272727,0.0,0.0227272727272727,0.0
aka,0.6837979094076655,0.2508710801393728,0.0348432055749128,0.0,0.0304878048780487,0.0
akb_,0.0,0.0,0.0,0.0,0.0,3.0
akb,0.8,0.0,0.0,0.0,0.0,0.2
akc_,0.0,0.0,0.0,0.0,0.0,3.0
akc,0.0,0.0,0.0,0.0,0.3,0.7
akd_,0.0,0.0,0.0,0.0,0.0,3.0
akd,0.7111111111111111,0.0,0.0,0.0,0.0888888888888888,0.2
ake_,0.0,0.7333333333333333,0.0666666666666666,0.0,0.0,0.2
ake,0.0694444444444444,0.0694444444444444,0.6805555555555556,0.0,0.1805555555555555,0.0
akf_,0.0,0.0,0.0,0.0,0.0,3.0
akf,0.0,0.3,0.0,0.0,0.0,0.7
akg_,0.0,0.0,0.0,0.0,0.0,3.0
akg,0.0,0.0,0.0,0.0,0.0,3.0
akh_,0.0,0.0,0.0,0.0,0.0,3.0
akh,0.2857142857142857,0.2142857142857142,0.0,0.0,0.0,0.5
aki_,0.2037037037037037,0.4537037037037037,0.0092592592592592,0.0,0.3333333333333333,0.0
aki,0.2662116040955631,0.5085324232081911,0.083617747440273,0.0,0.1416382252559727,0.0
akj_,0.0,0.0,0.0,0.0,0.0,3.0
akj,0.0,0.0,0.0,0.0,0.0,3.0
akk_,0.0,0.0,0.0,0.0,0.0,3.0
akk,0.1723404255319149,0.0,0.5553191489361702,0.0,0.1723404255319149,0.1
akl_,0.0,0.0,0.0,0.0,0.0,3.0
akl,0.0,0.0,0.0,0.0,1.0,0.0
akm_,0.0,0.0,0.0,0.0,0.0,3.0
akm,0.3272727272727272,0.0,0.0,0.0,0.2727272727272727,0.3999999999999999
akn_,0.0,0.0,0.0,0.0,0.0,3.0
akn,0.24,0.08,0.0,0.0,0.08,0.6
ako_,0.3142857142857143,0.4,0.0857142857142857,0.0,0.0,0.2
ako,0.2930232558139535,0.2406976744186046,0.313953488372093,0.0,0.0523255813953488,0.0999999999999999
akp_,0.0,0.0,0.0,0.0,0.0,3.0
akp,0.0999999999999999,0.0,0.0,0.0,0.0999999999999999,0.8
akq_,0.0,0.0,0.0,0.0,0.0,3.0
akq,0.0,0.0,0.0,0.0,0.0,3.0
akr_,0.0,0.0,0.0,0.0,0.0,3.0
akr,0.0,0.0,0.24,0.0,0.16,0.6
aks_,0.0,0.0,0.9,0.0,0.0,0.1
aks,0.2030456852791878,0.015228426395939,0.7106598984771574,0.0,0.0710659898477157,0.0
akt_,0.0,0.0,0.0,0.0,0.0,3.0
akt,0.2347826086956521,0.0608695652173913,0.0782608695652174,0.0,0.6260869565217392,0.0
aku_,0.5894736842105263,0.1684210526315789,0.0421052631578947,0.0,0.0,0.2
aku,0.3149606299212598,0.4960629921259842,0.1692913385826771,0.0,0.0196850393700787,0.0
akv_,0.0,0.0,0.0,0.0,0.0,3.0
akv,0.0,0.0,0.1,0.0,0.3,0.5999999999999999
akw_,0.0,0.0,0.0,0.0,0.0,3.0
akw,0.0666666666666666,0.7333333333333333,0.0,0.0,0.0,0.2
akx_,0.0,0.0,0.0,0.0,0.0,3.0
akx,0.0,0.0,0.0,0.0,0.0,3.0
aky_,0.0,0.0,0.0,0.0,0.0,3.0
aky,0.0,0.0,0.0,0.0,0.3,0.7
akz_,0.0,0.0,0.0,0.0,0.0,3.0
akz,0.0,0.3,0.0,0.0,0.0,0.7
akŋ_,0.0,0.0,0.0,0.0,0.0,3.0
akŋ,0.0,0.0,0.0,0.0,0.0,3.0
ala_,0.5,0.2179487179487179,0.0726495726495726,0.1965811965811965,0.0128205128205128,0.0
ala,0.5966767371601208,0.0317220543806646,0.1057401812688821,0.0241691842900302,0.2416918429003021,0.0
alb_,0.0,0.0,0.0999999999999999,0.0999999999999999,0.0,0.8
alb,0.1170731707317073,0.0585365853658536,0.0975609756097561,0.2341463414634146,0.2926829268292683,0.2
alc_,0.0,0.0,0.0,0.0,0.0,3.0
alc,0.0,0.0,0.0,0.8035714285714286,0.0964285714285714,0.1
ald_,0.0,0.0,0.4,0.0,0.0,0.6
ald,0.0206896551724137,0.0,0.3379310344827586,0.0689655172413793,0.5724137931034483,0.0
ale_,0.0089285714285714,0.0714285714285714,0.2321428571428571,0.6607142857142857,0.0267857142857142,0.0
ale,0.0726643598615917,0.1072664359861591,0.2352941176470588,0.4567474048442906,0.1280276816608996,0.0
alf_,0.0,0.0,0.0,0.0,0.0,3.0
alf,0.0,0.4285714285714285,0.0,0.1714285714285714,0.0,0.3999999999999999
alg_,0.0,0.0,0.0,0.0,0.0,3.0
alg,0.0396039603960396,0.0099009900990099,0.4059405940594059,0.0693069306930693,0.4752475247524752,0.0
alh_,0.0,0.0,0.0,0.0,0.0,3.0
alh,0.4,0.0,0.0,0.0,0.0,0.6
ali_,0.1512605042016806,0.4243697478991596,0.088235294117647,0.1092436974789916,0.226890756302521,0.0
ali,0.1812865497076023,0.5404483430799221,0.0799220272904483,0.0711500974658869,0.1271929824561403,0.0
alj_,0.0,0.0,0.0,0.0,0.0,3.0
alj,0.05,0.0,0.85,0.0,0.0,0.1
alk_,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
alk,0.1616161616161616,0.0303030303030303,0.7070707070707071,0.0,0.101010101010101,0.0
all_,0.0,0.0,0.0,0.0,0.0,3.0
all,0.0083798882681564,0.0,0.7653631284916201,0.1675977653631284,0.0586592178770949,0.0
alm_,0.0,0.0,0.0,0.0,0.0,3.0
alm,0.0364963503649635,0.0583941605839416,0.3576642335766423,0.2262773722627737,0.3211678832116788,0.0
aln_,0.0,0.0,0.0,0.0,0.0,3.0
aln,0.0,0.0,0.125,0.25,0.125,0.5
alo_,0.5454545454545455,0.2454545454545454,0.0545454545454545,0.0545454545454545,0.0,0.1
alo,0.225,0.2314285714285714,0.27,0.1092857142857142,0.0642857142857143,0.1
alp_,0.0,0.0,0.0,0.0,0.0,3.0
alp,0.1076923076923076,0.0538461538461538,0.0538461538461538,0.0538461538461538,0.4307692307692307,0.3
alq_,0.0,0.0,0.0,0.0,0.0,3.0
alq,0.0,0.0,0.0,0.1066666666666666,0.6933333333333334,0.2
alr_,0.0,0.0,0.0,0.0,0.0,3.0
alr,0.0,0.0,0.0,0.3,0.0,0.7
als_,0.0,0.0,0.0,0.0,0.0,3.0
als,0.2592592592592593,0.1296296296296296,0.1037037037037037,0.0777777777777777,0.1296296296296296,0.3
alt_,0.0,0.0,0.9565217391304348,0.0434782608695652,0.0,0.0
alt,0.0364963503649635,0.0145985401459854,0.5620437956204379,0.2408759124087591,0.145985401459854,0.0
alu_,0.4521739130434782,0.1043478260869565,0.1391304347826087,0.0,0.1043478260869565,0.2
alu,0.4660194174757281,0.029126213592233,0.3203883495145631,0.145631067961165,0.0388349514563106,0.0
alv_,0.0,0.0,0.0,0.0,0.0,3.0
alv,0.0,0.0272727272727272,0.6818181818181819,0.1909090909090909,0.0,0.1
alw_,0.0,0.0,0.0,0.0,0.0,3.0
alw,0.075,0.0,0.0,0.0,0.525,0.4
alx_,0.0,0.0,0.0,0.0,0.0,3.0
alx,0.0,0.0,0.0,0.0,0.0,3.0
aly_,0.0,0.0,0.0,0.0,0.0,3.0
aly,0.0,0.0,0.0,0.0,0.7,0.3
alz_,0.0,0.0,0.0,0.0,0.0,3.0
alz,0.0,0.0,0.0,0.0857142857142857,0.5142857142857142,0.3999999999999999
alŋ_,0.0,0.0,0.0,0.0,0.0,3.0
alŋ,0.0,0.0,0.0,0.0,0.0,3.0
ama_,0.3235294117647059,0.288235294117647,0.1705882352941176,0.0411764705882352,0.1764705882352941,0.0
ama,0.4813432835820895,0.1156716417910447,0.1741293532338308,0.0497512437810945,0.1791044776119403,0.0
amb_,0.0,0.0,0.0,0.0,0.0,3.0
amb,0.3994910941475827,0.4732824427480916,0.0076335877862595,0.0916030534351145,0.0279898218829516,0.0
amc_,0.0,0.0,0.0,0.0,0.0,3.0
amc,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
amd_,0.0,0.0,0.0,0.0,0.0,3.0
amd,0.1852941176470588,0.0,0.0,0.0264705882352941,0.6882352941176471,0.1
ame_,0.05,0.1,0.1,0.15,0.0,0.5999999999999999
ame,0.0308788598574821,0.4584323040380047,0.0973871733966745,0.3824228028503563,0.0308788598574821,0.0
amf_,0.0,0.0,0.0,0.0,0.0,3.0
amf,0.0,0.6,0.0,0.0,0.0,0.3999999999999999
amg_,0.0,0.0,0.0,0.0,0.0,3.0
amg,0.0,0.1,0.0,0.0,0.4,0.5
amh_,0.0,0.0,0.0,0.0,0.0,3.0
amh,0.0,0.4,0.0,0.0,0.0,0.5999999999999999
ami_,0.4108695652173912,0.058695652173913,0.0391304347826086,0.0195652173913043,0.3717391304347825,0.1
ami,0.2178649237472767,0.4030501089324618,0.130718954248366,0.0893246187363834,0.1590413943355119,0.0
amj_,0.0,0.0,0.0,0.0,0.0,3.0
amj,0.1,0.2,0.1,0.0,0.0,0.5999999999999999
amk_,0.0,0.0,0.0,0.0,0.0,3.0
amk,0.0888888888888888,0.6222222222222222,0.0444444444444444,0.0,0.0444444444444444,0.2
aml_,0.0,0.0,0.0,0.0,0.0,3.0
aml,0.0,0.0692307692307692,0.0,0.0,0.8307692307692307,0.0999999999999999
amm_,0.0,0.0,0.4,0.0,0.0,0.5999999999999999
amm,0.0585365853658536,0.0,0.3317073170731707,0.3707317073170731,0.0390243902439024,0.2
amn_,0.0,0.0,0.0,0.0,0.0,3.0
amn,0.1285714285714285,0.0857142857142857,0.0,0.2571428571428571,0.1285714285714285,0.3999999999999999
amo_,0.1333333333333333,0.4533333333333333,0.0,0.2133333333333333,0.0,0.2
amo,0.38,0.12,0.16,0.22,0.02,0.1
amp_,0.0,0.0,0.0,0.0,0.0,3.0
amp,0.6492146596858639,0.0575916230366492,0.0785340314136125,0.2146596858638743,0.0,0.0
amq_,0.0,0.0,0.0,0.0,0.0,3.0
amq,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
amr_,0.0,0.0,0.0,0.0,0.0,3.0
amr,0.0,0.4,0.0,0.0,0.0,0.5999999999999999
ams_,0.0,0.0,0.0,0.0,0.0,3.0
ams,0.0923076923076923,0.2307692307692307,0.1384615384615384,0.0,0.1384615384615384,0.4
amt_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
amt,0.1,0.15,0.0,0.0,0.25,0.5
amu_,0.1428571428571428,0.8392857142857143,0.0178571428571428,0.0,0.0,0.0
amu,0.532258064516129,0.2983870967741935,0.0725806451612903,0.0564516129032258,0.0403225806451612,0.0
amv_,0.0,0.0,0.0,0.0,0.0,3.0
amv,0.0,0.4,0.0,0.0,0.0,0.5999999999999999
amw_,0.0,0.0,0.0,0.0,0.0,3.0
amw,0.0,0.55,0.0,0.0,0.25,0.2
amx_,0.0,0.0,0.0,0.0,0.0,3.0
amx,0.0,0.0,0.0,0.0,0.0,3.0
amy_,0.0,0.0,0.0,0.0,0.0,3.0
amy,0.0,0.0,0.0,0.0,0.3,0.7
amz_,0.0,0.0,0.0,0.0,0.0,3.0
amz,0.0,0.2,0.0,0.0,0.2,0.5999999999999999
amŋ_,0.0,0.0,0.0,0.0,0.0,3.0
amŋ,0.0,0.0,0.0,0.0,0.0,3.0
ana_,0.107750472589792,0.7164461247637051,0.0869565217391304,0.0699432892249527,0.0189035916824196,0.0
ana,0.35625,0.4660714285714286,0.0375,0.0455357142857142,0.0946428571428571,0.0
anb_,0.0,0.0,0.0,0.0,0.0,3.0
anb,0.2,0.0,0.0,0.0,0.1,0.7
anc_,0.0,0.0,0.0,0.0,0.0,3.0
anc,0.3488372093023256,0.0,0.0,0.5193798449612403,0.1317829457364341,0.0
and_,0.0,0.0,0.12,0.7799999999999999,0.0,0.0999999999999999
and,0.2947813822284908,0.2454160789844852,0.1057827926657263,0.159379407616361,0.1946403385049365,0.0
ane_,0.0,0.1836734693877551,0.4224489795918367,0.2755102040816327,0.0183673469387755,0.1
ane,0.104,0.032,0.384,0.392,0.088,0.0
anf_,0.0,0.0,0.0,0.0,0.0,3.0
anf,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
ang_,0.0,0.0,0.0,0.0,0.0,3.0
ang,0.0,0.0,0.0,0.0,0.0,3.0
anh_,0.0,0.0,0.0,0.0,0.0,3.0
anh,0.1777777777777777,0.0,0.6222222222222222,0.0,0.0,0.2
ani_,0.1365313653136531,0.6236162361623616,0.07380073800738,0.047970479704797,0.1180811808118081,0.0
ani,0.1688500727802037,0.1790393013100436,0.1280931586608442,0.1397379912663755,0.3842794759825327,0.0
anj_,0.0,0.0,0.0,0.0,0.0,3.0
anj,0.7096774193548387,0.1397849462365591,0.075268817204301,0.075268817204301,0.0,0.0
ank_,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
ank,0.2135593220338983,0.0,0.5033898305084745,0.0,0.1830508474576271,0.0999999999999999
anl_,0.0,0.0,0.0,0.0,0.0,3.0
anl,0.188235294117647,0.0,0.0352941176470588,0.0,0.7764705882352941,0.0
anm_,0.0,0.0,0.0,0.0,0.0,3.0
anm,0.0289855072463768,0.0144927536231884,0.1014492753623188,0.0,0.855072463768116,0.0
ann_,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
ann,0.0,0.0,0.722972972972973,0.1959459459459459,0.081081081081081,0.0
ano_,0.1686046511627907,0.4186046511627907,0.0116279069767441,0.4011627906976744,0.0,0.0
ano,0.232258064516129,0.0483870967741935,0.3,0.3,0.0193548387096774,0.1
anp_,0.0,0.0,0.0,0.0,0.0,3.0
